Customer ID,NumInvoices,TotalQuantity,TotalSpend,FirstPurchaseDate,LastPurchaseDate,UniqueProducts,Country
17366,2,510,390.03,2010-09-09 19:46:00,2010-10-03 16:04:00,120,United Kingdom
17368,6,952,411.11,2009-12-15 17:45:00,2010-11-29 15:48:00,110,United Kingdom
17369,1,1152,0.85,2010-09-10 09:49:00,2010-09-10 09:49:00,1,United Kingdom
17371,3,129,140.46,2009-12-08 12:25:00,2010-03-26 14:01:00,54,United Kingdom
17372,19,1123,1320.55,2009-12-03 18:41:00,2010-11-23 11:12:00,260,United Kingdom
17373,3,330,50.94,2010-02-28 14:17:00,2010-10-17 13:35:00,31,United Kingdom
17374,1,70,75.38,2010-11-09 17:14:00,2010-11-09 17:14:00,14,United Kingdom
17375,1,113,62.19,2010-10-04 09:14:00,2010-10-04 09:14:00,17,United Kingdom
17376,2,158,86.38,2010-07-05 11:11:00,2010-10-31 10:42:00,27,United Kingdom
17377,60,5501,4010.82,2009-12-02 12:39:00,2010-12-09 10:42:00,414,United Kingdom
17378,1,1,10.95,2010-11-30 18:46:00,2010-11-30 18:46:00,1,United Kingdom
17380,3,252,26.25,2010-06-23 11:24:00,2010-10-01 16:42:00,5,United Kingdom
17381,12,20118,109.21000000000001,2010-06-09 12:55:00,2010-12-06 09:45:00,30,United Kingdom
17382,7,432,35.01,2010-05-19 11:33:00,2010-09-30 10:53:00,14,United Kingdom
17383,1,12,11.2,2010-09-12 14:54:00,2010-09-12 14:54:00,2,United Kingdom
17384,1,33,16.35,2010-08-29 16:01:00,2010-08-29 16:01:00,5,United Kingdom
17386,1,53,23.05,2010-11-19 13:40:00,2010-11-19 13:40:00,10,United Kingdom
17388,7,1499,78.9,2009-12-10 11:45:00,2010-10-15 10:39:00,29,United Kingdom
17389,27,10270,781.71,2009-12-04 12:06:00,2010-11-30 12:21:00,40,United Kingdom
17390,1,49,32.25,2010-10-15 11:29:00,2010-10-15 11:29:00,12,United Kingdom
17392,1,173,49.17,2010-09-15 16:17:00,2010-09-15 16:17:00,14,United Kingdom
17393,2,238,138.5,2010-08-08 15:53:00,2010-10-25 11:10:00,45,United Kingdom
17395,1,66,6.25,2010-07-19 15:34:00,2010-07-19 15:34:00,3,United Kingdom
17396,7,414,90.89,2010-09-24 13:04:00,2010-12-03 09:45:00,11,United Kingdom
17397,1,443,130.28,2010-10-19 13:20:00,2010-10-19 13:20:00,44,United Kingdom
17400,3,1102,974.7,2009-12-17 15:41:00,2010-05-07 17:49:00,209,United Kingdom
17401,1,34,53.15,2010-06-16 16:54:00,2010-06-16 16:54:00,11,United Kingdom
17402,12,870,482.96999999999997,2009-12-16 17:40:00,2010-12-05 15:06:00,99,United Kingdom
17403,1,77,70.29,2010-09-15 12:29:00,2010-09-15 12:29:00,13,United Kingdom
17404,8,17930,161.73,2010-01-07 11:31:00,2010-10-26 15:48:00,52,Sweden
17406,11,1337,408.84,2009-12-06 13:45:00,2010-12-08 10:35:00,88,United Kingdom
17407,1,426,52.9,2010-10-24 11:57:00,2010-10-24 11:57:00,23,United Kingdom
17408,2,160,25.38,2010-07-13 14:02:00,2010-07-27 13:17:00,6,United Kingdom
17409,8,3984,268.05,2009-12-11 12:17:00,2010-10-14 10:10:00,40,United Kingdom
17411,2,302,93.92,2009-12-03 12:02:00,2010-11-18 11:55:00,32,United Kingdom
17412,10,1866,966.62,2009-12-02 13:51:00,2010-12-02 16:29:00,132,United Kingdom
17413,2,302,37.42,2010-05-19 11:11:00,2010-10-31 12:33:00,10,United Kingdom
17414,4,4156,7.37,2009-12-03 16:49:00,2010-10-12 16:53:00,6,United Kingdom
17416,15,4467,1137.57,2009-12-14 16:29:00,2010-11-11 12:47:00,224,United Kingdom
17417,1,76,43.64,2010-06-09 10:00:00,2010-06-09 10:00:00,16,United Kingdom
17418,1,232,15.26,2010-11-17 13:42:00,2010-11-17 13:42:00,12,United Kingdom
17419,8,1211,353.55,2010-01-25 13:19:00,2010-12-07 15:04:00,81,United Kingdom
17420,4,234,90.0,2010-11-03 13:09:00,2010-12-01 09:56:00,24,United Kingdom
17421,3,807,105.51,2009-12-04 15:43:00,2010-11-18 16:57:00,46,United Kingdom
17422,5,1285,191.36,2010-06-23 10:19:00,2010-11-23 10:24:00,75,United Kingdom
17423,1,331,25.55,2010-11-11 12:26:00,2010-11-11 12:26:00,17,United Kingdom
17426,7,2093,453.36,2010-02-17 13:39:00,2010-09-13 12:35:00,118,United Kingdom
17428,18,8030,1299.43,2009-12-01 17:28:00,2010-12-06 09:37:00,266,United Kingdom
17429,2,662,130.59,2010-10-06 12:30:00,2010-11-08 13:28:00,53,United Kingdom
17430,3,325,72.21000000000001,2010-08-17 11:52:00,2010-12-09 13:05:00,24,United Kingdom
17432,7,809,569.18,2009-12-03 19:13:00,2010-11-19 17:01:00,174,United Kingdom
17433,1,120,109.5,2010-11-19 13:37:00,2010-11-19 13:37:00,39,United Kingdom
17435,1,195,65.2,2010-10-24 13:55:00,2010-10-24 13:55:00,15,United Kingdom
17436,3,88,29.61,2009-12-07 12:31:00,2010-10-27 13:43:00,4,United Kingdom
17437,1,284,186.66,2010-06-28 11:11:00,2010-06-28 11:11:00,52,United Kingdom
17438,4,450,260.76,2010-03-08 16:53:00,2010-09-21 14:12:00,39,United Kingdom
17439,1,370,17.71,2010-02-22 12:48:00,2010-02-22 12:48:00,8,United Kingdom
17440,1,36,3.81,2010-06-08 14:40:00,2010-06-08 14:40:00,1,United Kingdom
17441,1,245,43.07,2009-12-07 13:32:00,2009-12-07 13:32:00,21,United Kingdom
17442,9,1638,391.35,2010-02-15 15:54:00,2010-11-23 14:46:00,113,United Kingdom
17448,41,11543,2296.79,2010-03-04 17:29:00,2010-06-28 13:58:00,568,United Kingdom
17449,6,1413,839.3,2009-12-09 14:16:00,2010-11-17 13:50:00,182,United Kingdom
17450,7,15375,271.85,2010-09-27 16:59:00,2010-12-07 09:43:00,81,United Kingdom
17454,6,484,214.68,2010-01-15 15:40:00,2010-09-03 10:43:00,51,United Kingdom
17456,2,508,200.23,2010-09-09 15:28:00,2010-12-09 15:23:00,59,United Kingdom
17457,9,1869,119.95,2009-12-07 14:52:00,2010-11-25 13:05:00,20,United Kingdom
17458,1,112,82.24,2010-11-23 11:43:00,2010-11-23 11:43:00,32,United Kingdom
17460,12,744,389.07,2010-01-22 13:25:00,2010-12-02 15:14:00,83,United Kingdom
17463,2,395,293.01,2010-04-29 17:57:00,2010-05-28 10:04:00,98,United Kingdom
17464,2,432,80.17,2010-03-30 13:15:00,2010-07-05 13:24:00,28,United Kingdom
17465,7,1477,443.05,2009-12-03 13:25:00,2010-10-10 11:56:00,103,United Kingdom
17467,1,20,26.5,2010-11-09 12:58:00,2010-11-09 12:58:00,4,United Kingdom
17468,1,68,2.55,2010-11-29 17:25:00,2010-11-29 17:25:00,3,United Kingdom
17469,12,1517,638.89,2009-12-16 15:06:00,2010-11-04 17:38:00,126,United Kingdom
17470,7,1168,172.48,2010-07-19 16:16:00,2010-12-07 09:57:00,62,United Kingdom
17471,1,153,53.3,2010-08-22 11:53:00,2010-08-22 11:53:00,19,United Kingdom
17472,1,96,151.42,2010-03-21 13:27:00,2010-03-21 13:27:00,48,United Kingdom
17473,2,270,108.6,2010-09-09 19:03:00,2010-10-27 11:45:00,33,United Kingdom
17474,1,200,36.05,2010-04-19 10:43:00,2010-04-19 10:43:00,6,United Kingdom
17476,2,224,182.69,2009-12-02 12:09:00,2010-11-09 10:21:00,29,United Kingdom
17477,2,225,264.58,2010-03-02 11:53:00,2010-04-06 10:06:00,44,United Kingdom
17478,2,516,138.03,2010-03-16 14:19:00,2010-10-27 15:01:00,40,United Kingdom
17479,1,266,35.94,2010-03-17 09:26:00,2010-03-17 09:26:00,18,United Kingdom
17480,1,255,52.86,2010-09-21 12:31:00,2010-09-21 12:31:00,24,United Kingdom
17482,2,241,234.39,2010-05-10 14:10:00,2010-08-09 15:33:00,50,United Kingdom
17483,1,74,25.79,2010-10-21 12:43:00,2010-10-21 12:43:00,7,United Kingdom
17484,2,339,32.81,2010-03-25 16:17:00,2010-05-12 15:41:00,14,United Kingdom
17487,1,37,48.5,2009-12-11 15:06:00,2009-12-11 15:06:00,8,United Kingdom
17488,1,136,55.7,2010-03-08 14:07:00,2010-03-08 14:07:00,18,United Kingdom
17490,2,397,113.65,2010-05-19 12:40:00,2010-11-16 18:47:00,37,United Kingdom
17491,8,1617,161.97,2010-04-28 11:57:00,2010-12-07 12:18:00,52,United Kingdom
17492,2,295,106.3,2010-07-09 13:27:00,2010-08-18 15:10:00,23,United Kingdom
17493,1,62,23.19,2010-11-19 16:57:00,2010-11-19 16:57:00,8,United Kingdom
17494,1,26,12.85,2010-07-26 10:06:00,2010-07-26 10:06:00,3,United Kingdom
17495,1,138,84.59,2010-11-14 11:50:00,2010-11-14 11:50:00,21,United Kingdom
17496,3,596,259.33,2010-01-14 13:36:00,2010-05-25 10:25:00,49,United Kingdom
17497,2,59,50.35,2010-04-08 08:01:00,2010-11-14 14:17:00,7,United Kingdom
17499,1,375,131.82,2010-05-27 09:59:00,2010-05-27 09:59:00,31,United Kingdom
17504,9,3853,572.96,2010-02-08 09:22:00,2010-11-24 09:49:00,160,United Kingdom
17505,3,686,177.22,2010-04-13 16:33:00,2010-06-07 12:10:00,47,United Kingdom
17508,7,2602,642.22,2009-12-07 11:46:00,2010-11-23 12:22:00,180,Greece
17510,1,208,23.44,2010-10-15 10:20:00,2010-10-15 10:20:00,15,United Kingdom
17511,31,55107,2372.13,2009-12-02 10:52:00,2010-12-07 09:51:00,423,United Kingdom
17512,8,2681,171.74,2009-12-10 19:35:00,2010-09-13 10:46:00,64,United Kingdom
17513,2,186,41.95,2010-08-17 15:08:00,2010-10-27 11:13:00,12,United Kingdom
17514,1,160,112.88,2010-02-08 14:00:00,2010-02-08 14:00:00,41,United Kingdom
17515,5,285,573.52,2010-06-07 13:29:00,2010-11-10 13:47:00,76,United Kingdom
17516,1,111,138.97,2010-11-26 12:50:00,2010-11-26 12:50:00,55,United Kingdom
17518,2,267,184.05,2010-03-28 13:31:00,2010-10-10 12:40:00,71,United Kingdom
17519,10,2178,533.89,2009-12-01 09:57:00,2010-12-06 15:18:00,112,United Kingdom
17521,2,287,124.55,2010-10-01 11:49:00,2010-11-10 16:25:00,29,United Kingdom
17524,2,272,81.51,2010-09-27 16:20:00,2010-09-27 16:29:00,34,United Kingdom
17525,2,256,77.35000000000001,2010-10-07 09:12:00,2010-11-07 11:54:00,13,United Kingdom
17526,9,1172,480.6,2009-12-17 16:18:00,2010-12-09 12:20:00,60,United Kingdom
17529,2,790,305.46,2010-01-11 12:29:00,2010-04-08 17:51:00,78,United Kingdom
17530,3,439,414.72,2009-12-06 16:17:00,2010-12-09 20:01:00,130,United Kingdom
17531,2,336,189.9,2010-03-31 12:57:00,2010-06-30 12:17:00,43,United Kingdom
17532,1,30,10.47,2010-11-19 08:13:00,2010-11-19 08:13:00,4,United Kingdom
17533,1,24,1.45,2010-10-01 09:14:00,2010-10-01 09:14:00,1,United Kingdom
17534,4,757,230.88,2010-02-25 16:55:00,2010-09-14 13:32:00,69,United Kingdom
17536,2,195,34.29,2010-01-26 12:00:00,2010-10-15 12:09:00,13,United Kingdom
17539,3,746,415.84,2009-12-13 12:36:00,2010-03-21 15:23:00,131,United Kingdom
17540,4,394,110.05,2010-04-19 09:47:00,2010-11-21 11:37:00,28,United Kingdom
17541,1,46,109.37,2010-07-18 11:36:00,2010-07-18 11:36:00,31,United Kingdom
17542,2,190,83.54,2010-03-08 12:08:00,2010-03-08 12:17:00,34,United Kingdom
17543,1,62,45.2,2010-06-08 12:41:00,2010-06-08 12:41:00,13,United Kingdom
17544,3,439,312.23,2010-11-14 14:47:00,2010-11-14 15:08:00,80,United Kingdom
17545,3,392,343.83,2010-05-11 10:04:00,2010-11-14 15:30:00,112,United Kingdom
17547,2,223,143.65,2010-02-12 14:34:00,2010-11-29 09:41:00,22,United Kingdom
17548,3,436,51.49,2010-11-08 16:19:00,2010-11-26 15:19:00,17,United Kingdom
17550,6,903,899.68,2010-02-07 15:07:00,2010-11-07 14:51:00,218,United Kingdom
17552,10,1376,287.79,2010-03-22 09:19:00,2010-12-02 18:46:00,64,United Kingdom
17553,3,1240,11.0,2010-04-08 09:44:00,2010-08-24 09:49:00,2,United Kingdom
17555,3,398,305.57,2010-05-02 16:02:00,2010-10-10 12:09:00,137,United Kingdom
17556,1,83,17.970000000000002,2010-11-25 17:00:00,2010-11-25 17:00:00,8,United Kingdom
17557,1,4,8.5,2009-12-07 10:15:00,2009-12-07 10:15:00,1,United Kingdom
17558,1,54,125.92,2010-11-11 14:36:00,2010-11-11 14:36:00,28,United Kingdom
17559,1,270,9.44,2010-07-15 12:02:00,2010-07-15 12:02:00,12,United Kingdom
17560,4,953,38.47,2010-02-17 12:11:00,2010-11-09 14:49:00,21,United Kingdom
17561,3,250,401.87,2009-12-06 13:29:00,2010-11-14 12:36:00,129,United Kingdom
17563,2,256,71.82000000000001,2010-04-07 10:02:00,2010-05-10 14:54:00,27,United Kingdom
17565,1,67,85.39,2010-05-02 11:54:00,2010-05-02 11:54:00,30,United Kingdom
17567,2,520,167.65,2010-09-24 10:48:00,2010-12-02 15:18:00,57,United Kingdom
17568,1,283,98.98,2010-03-16 16:45:00,2010-03-16 16:45:00,61,United Kingdom
17571,1,115,127.39,2010-06-15 12:50:00,2010-06-15 12:50:00,53,United Kingdom
17572,7,256,57.79,2009-12-15 10:00:00,2010-12-01 12:51:00,13,United Kingdom
17575,1,72,30.799999999999997,2010-02-10 13:48:00,2010-02-10 13:48:00,5,United Kingdom
17576,23,2735,1748.04,2009-12-03 16:54:00,2010-12-09 16:57:00,233,United Kingdom
17577,2,179,51.9,2010-02-09 10:10:00,2010-03-04 13:01:00,20,United Kingdom
17578,6,391,223.3,2010-06-28 11:55:00,2010-08-22 13:10:00,52,United Kingdom
17579,1,117,198.85,2010-05-10 14:28:00,2010-05-10 14:28:00,43,United Kingdom
17580,2,136,157.94,2010-10-13 14:28:00,2010-11-28 11:08:00,39,United Kingdom
17581,20,4045,1153.49,2009-12-03 12:34:00,2010-12-02 14:49:00,248,United Kingdom
17582,4,483,318.86,2010-03-26 12:23:00,2010-09-19 13:37:00,78,United Kingdom
17583,1,55,19.65,2010-05-28 14:24:00,2010-05-28 14:24:00,7,United Kingdom
17584,4,2006,373.18,2010-01-25 08:17:00,2010-08-29 12:43:00,73,United Kingdom
17585,3,868,420.77,2010-08-18 16:39:00,2010-09-20 14:49:00,147,United Kingdom
17586,1,68,23.8,2010-03-30 13:12:00,2010-03-30 13:12:00,8,United Kingdom
17587,1,67,143.18,2010-03-21 14:16:00,2010-03-21 14:16:00,41,United Kingdom
17588,4,703,206.61,2010-03-12 12:34:00,2010-11-08 15:45:00,29,United Kingdom
17589,14,7115,2725.03,2010-03-07 13:48:00,2010-11-19 14:27:00,525,United Kingdom
17591,2,164,413.4,2010-01-17 16:09:00,2010-12-07 15:39:00,79,United Kingdom
17592,1,38,51.55,2009-12-01 10:49:00,2009-12-01 10:49:00,13,United Kingdom
17593,6,2506,579.55,2009-12-04 14:35:00,2010-10-26 17:55:00,146,United Kingdom
17594,2,818,130.8,2010-04-14 08:53:00,2010-09-16 19:17:00,46,United Kingdom
17596,7,3219,568.4,2009-12-15 13:21:00,2010-12-06 12:34:00,184,United Kingdom
17597,4,1039,196.22,2010-05-05 15:33:00,2010-10-17 10:13:00,62,United Kingdom
17598,1,126,32.69,2010-11-23 17:43:00,2010-11-23 17:43:00,10,United Kingdom
17599,1,11,15.45,2010-08-19 12:50:00,2010-08-19 12:50:00,3,United Kingdom
17601,1,195,166.33,2010-11-24 14:29:00,2010-11-24 14:29:00,59,United Kingdom
17602,8,1785,723.53,2010-03-30 17:25:00,2010-08-24 17:31:00,210,United Kingdom
17603,3,566,316.56,2009-12-10 09:44:00,2010-04-01 11:51:00,93,United Kingdom
17604,4,447,326.04,2010-01-27 12:19:00,2010-10-13 10:17:00,106,United Kingdom
17605,1,71,28.75,2010-04-28 14:45:00,2010-04-28 14:45:00,13,United Kingdom
17606,1,42,13.3,2009-12-02 13:32:00,2009-12-02 13:32:00,6,United Kingdom
17607,1,269,53.68,2010-11-28 13:11:00,2010-11-28 13:11:00,22,United Kingdom
17608,2,307,132.79,2010-04-11 13:37:00,2010-09-16 16:15:00,90,United Kingdom
17609,6,590,293.54,2010-04-09 16:54:00,2010-11-02 10:00:00,142,United Kingdom
17610,5,902,457.66,2009-12-06 16:07:00,2010-06-17 16:34:00,114,United Kingdom
17611,13,2746,1529.71,2009-12-01 13:29:00,2010-10-14 15:45:00,402,United Kingdom
17612,12,1713,750.45,2009-12-17 11:59:00,2010-11-25 19:41:00,130,United Kingdom
17615,3,246,126.56,2010-08-11 12:54:00,2010-11-17 08:42:00,35,United Kingdom
17616,2,192,5.1,2010-09-14 10:43:00,2010-12-07 10:04:00,1,United Kingdom
17617,1,255,47.9,2010-05-30 12:48:00,2010-05-30 12:48:00,18,United Kingdom
17618,8,1489,1024.2,2010-01-24 11:03:00,2010-11-21 12:31:00,175,United Kingdom
17621,3,596,142.98,2010-10-04 09:37:00,2010-10-31 10:14:00,40,United Kingdom
17622,2,379,156.48,2010-04-20 13:38:00,2010-04-21 12:36:00,19,United Kingdom
17623,6,536,785.07,2009-12-14 14:36:00,2010-10-26 14:12:00,108,United Kingdom
17624,2,404,155.0,2009-12-20 12:35:00,2010-09-28 14:07:00,46,United Kingdom
17625,4,2353,928.57,2009-12-15 11:49:00,2010-09-19 14:51:00,304,United Kingdom
17626,1,202,33.81,2010-04-16 12:15:00,2010-04-16 12:15:00,18,United Kingdom
17627,1,676,18.69,2010-08-18 11:27:00,2010-08-18 11:27:00,10,United Kingdom
17629,2,274,130.45,2010-10-14 13:35:00,2010-11-16 14:46:00,29,United Kingdom
17631,4,257,100.34,2009-12-09 14:15:00,2010-11-30 10:02:00,28,United Kingdom
17633,3,255,131.05,2010-11-15 14:55:00,2010-11-25 11:28:00,29,United Kingdom
17635,3,770,205.44,2010-04-28 10:51:00,2010-10-11 15:12:00,60,United Kingdom
17638,2,432,5.85,2009-12-18 09:58:00,2010-03-02 14:32:00,2,United Kingdom
17639,5,527,152.5,2010-08-13 11:59:00,2010-11-17 16:11:00,54,United Kingdom
17640,5,1442,141.01,2010-03-23 09:15:00,2010-11-25 14:27:00,47,United Kingdom
17642,3,1001,136.32,2009-12-05 16:01:00,2010-10-06 13:20:00,58,United Kingdom
17643,2,226,107.25,2010-07-22 13:07:00,2010-12-01 14:38:00,30,United Kingdom
17644,9,1676,578.64,2010-02-16 08:44:00,2010-11-10 10:18:00,89,United Kingdom
17646,10,1095,810.6800000000001,2009-12-16 09:37:00,2010-12-09 14:28:00,101,United Kingdom
17647,2,52,25.849999999999998,2010-02-08 14:39:00,2010-02-08 14:40:00,5,United Kingdom
17648,1,467,62.66,2010-11-19 16:41:00,2010-11-19 16:41:00,34,United Kingdom
17649,2,324,171.91,2010-08-24 13:01:00,2010-08-27 10:23:00,45,United Kingdom
17651,6,974,295.26,2010-07-01 12:17:00,2010-07-29 12:28:00,84,United Kingdom
17655,3,426,112.28,2010-10-19 10:20:00,2010-12-08 16:45:00,26,United Kingdom
17657,1,60,15.75,2010-10-05 14:52:00,2010-10-05 14:52:00,7,United Kingdom
17659,3,291,206.48,2010-11-18 14:20:00,2010-12-02 16:46:00,37,United Kingdom
17660,1,138,106.34,2009-12-02 16:02:00,2009-12-02 16:02:00,42,United Kingdom
17662,2,184,68.31,2009-12-17 09:54:00,2010-02-16 09:38:00,14,United Kingdom
17663,10,1500,723.79,2010-03-04 11:42:00,2010-10-18 10:26:00,112,United Kingdom
17664,2,454,85.42,2010-03-29 17:17:00,2010-08-22 13:14:00,31,United Kingdom
17665,1,690,28.75,2010-08-03 13:12:00,2010-08-03 13:12:00,19,United Kingdom
17666,3,956,47.04,2010-06-30 12:03:00,2010-08-19 12:23:00,17,United Kingdom
17667,4,1161,329.4,2010-02-23 09:57:00,2010-09-30 12:19:00,83,United Kingdom
17669,3,1589,177.54,2010-04-01 18:48:00,2010-09-03 13:13:00,56,United Kingdom
17671,2,405,141.63,2010-11-29 11:53:00,2010-12-09 14:27:00,33,United Kingdom
17672,4,1067,396.5,2010-03-08 13:17:00,2010-10-18 13:34:00,92,United Kingdom
17673,7,1851,499.95,2010-03-19 14:02:00,2010-11-29 15:26:00,151,United Kingdom
17674,1,349,7.24,2010-12-06 10:20:00,2010-12-06 10:20:00,11,United Kingdom
17675,40,8056,1406.6200000000001,2009-12-10 16:10:00,2010-12-07 13:22:00,174,United Kingdom
17676,5,1000,169.12,2010-03-30 10:49:00,2010-12-08 13:49:00,57,United Kingdom
17677,28,12161,1079.93,2009-12-16 11:23:00,2010-12-08 12:08:00,238,United Kingdom
17678,1,161,50.949999999999996,2010-04-15 13:54:00,2010-04-15 13:54:00,12,United Kingdom
17679,5,1026,94.67999999999999,2009-12-03 17:32:00,2010-07-06 09:39:00,41,United Kingdom
17680,2,59,80.55,2010-07-16 16:07:00,2010-11-21 13:31:00,9,United Kingdom
17681,5,450,38.67,2010-01-15 11:53:00,2010-04-21 17:22:00,12,United Kingdom
17682,6,1124,292.9,2010-03-08 09:49:00,2010-12-06 13:35:00,61,United Kingdom
17683,3,781,96.75,2010-06-03 17:15:00,2010-11-19 10:11:00,41,United Kingdom
17685,6,1898,154.85,2010-02-11 13:44:00,2010-12-02 14:42:00,58,United Kingdom
17686,2,1105,526.29,2010-06-24 09:49:00,2010-10-12 17:06:00,127,United Kingdom
17687,1,210,73.44,2010-10-15 12:30:00,2010-10-15 12:30:00,26,United Kingdom
17688,1,114,72.65,2010-11-11 10:41:00,2010-11-11 10:41:00,19,United Kingdom
17689,2,300,26.38,2010-08-22 13:54:00,2010-11-16 13:22:00,17,United Kingdom
17690,8,1353,530.74,2010-02-03 14:26:00,2010-12-08 15:23:00,99,United Kingdom
17691,3,239,109.65,2010-06-11 11:50:00,2010-12-06 11:10:00,31,United Kingdom
17692,8,1666,232.45,2010-06-17 11:14:00,2010-11-08 13:39:00,67,United Kingdom
17694,2,1309,96.63,2010-05-26 08:27:00,2010-07-16 10:22:00,45,United Kingdom
17695,3,1030,34.28,2010-01-28 09:27:00,2010-11-10 14:44:00,20,United Kingdom
17696,19,4135,519.86,2009-12-10 17:09:00,2010-11-22 09:55:00,155,United Kingdom
17699,2,208,62.45,2010-05-27 11:53:00,2010-08-20 09:39:00,17,United Kingdom
17700,10,2203,819.74,2009-12-01 11:37:00,2010-11-23 15:55:00,173,United Kingdom
17702,2,800,205.71,2010-11-04 12:09:00,2010-11-21 13:15:00,69,United Kingdom
17703,1,307,31.66,2010-10-17 16:16:00,2010-10-17 16:16:00,23,United Kingdom
17705,2,338,29.8,2010-05-12 09:47:00,2010-09-10 14:43:00,16,United Kingdom
17706,17,4150,1404.21,2010-01-19 12:13:00,2010-12-08 11:04:00,274,United Kingdom
17707,6,402,31.650000000000002,2009-12-07 12:19:00,2010-11-28 15:52:00,9,United Kingdom
17708,2,297,130.09,2010-10-12 12:13:00,2010-11-02 08:57:00,37,United Kingdom
17709,4,278,150.69,2010-04-15 14:48:00,2010-08-26 14:02:00,31,United Kingdom
17710,1,158,80.17,2010-10-12 07:49:00,2010-10-12 07:49:00,20,United Kingdom
17713,4,989,218.7,2010-06-09 09:33:00,2010-11-22 16:50:00,55,United Kingdom
17714,4,516,338.21999999999997,2010-07-14 10:41:00,2010-10-11 08:30:00,60,United Kingdom
17715,1,192,0.85,2010-04-26 12:17:00,2010-04-26 12:17:00,1,United Kingdom
17716,13,5747,1015.57,2009-12-02 17:18:00,2010-11-08 10:45:00,208,United Kingdom
17717,1,344,48.4,2010-10-14 12:54:00,2010-10-14 12:54:00,26,United Kingdom
17718,1,191,44.9,2010-03-05 08:01:00,2010-03-05 08:01:00,17,United Kingdom
17720,7,1037,298.99,2010-05-10 09:58:00,2010-12-07 10:43:00,62,United Kingdom
17721,1,107,45.910000000000004,2010-02-18 15:18:00,2010-02-18 15:18:00,11,United Kingdom
17722,2,1342,273.01,2010-11-29 09:44:00,2010-12-08 12:41:00,101,United Kingdom
17723,1,120,1.7,2010-11-29 10:35:00,2010-11-29 10:35:00,2,United Kingdom
17726,7,444,222.08,2010-01-26 14:58:00,2010-11-09 13:37:00,52,United Kingdom
17728,2,677,288.8,2010-09-12 14:58:00,2010-10-31 15:50:00,79,United Kingdom
17729,1,247,70.55,2010-04-22 15:03:00,2010-04-22 15:03:00,23,United Kingdom
17730,7,1724,173.93,2010-04-29 11:48:00,2010-11-22 12:26:00,75,United Kingdom
17731,2,214,95.27,2010-02-09 12:37:00,2010-03-28 12:43:00,30,United Kingdom
17732,8,1058,550.84,2010-08-09 08:41:00,2010-12-02 09:29:00,90,United Kingdom
17734,3,319,155.14,2010-03-07 13:55:00,2010-07-02 10:01:00,40,United Kingdom
17735,8,2462,710.01,2010-07-30 13:25:00,2010-12-07 10:32:00,139,United Kingdom
17738,9,1747,304.82,2010-03-19 10:07:00,2010-11-09 14:24:00,103,United Kingdom
17739,11,1474,412.41,2009-12-07 10:48:00,2010-11-30 09:52:00,44,United Kingdom
17740,6,222,19.73,2010-01-11 13:11:00,2010-11-15 16:33:00,5,United Kingdom
17741,2,114,6.8,2010-05-28 12:11:00,2010-10-29 11:59:00,6,United Kingdom
17742,9,564,525.11,2009-12-01 13:16:00,2010-10-07 15:03:00,46,United Kingdom
17743,1,96,7.3500000000000005,2010-09-17 14:54:00,2010-09-17 14:54:00,3,United Kingdom
17744,1,414,17.28,2010-11-24 09:34:00,2010-11-24 09:34:00,15,United Kingdom
17745,2,164,185.38,2010-06-02 09:03:00,2010-08-19 12:30:00,27,United Kingdom
17746,3,659,76.17,2010-04-08 12:54:00,2010-08-25 13:31:00,28,United Kingdom
17748,1,111,76.45,2010-06-30 13:49:00,2010-06-30 13:49:00,17,United Kingdom
17749,1,126,133.26,2010-06-11 14:56:00,2010-06-11 14:56:00,22,United Kingdom
17751,1,147,67.43,2010-10-14 13:57:00,2010-10-14 13:57:00,31,United Kingdom
17753,4,128,204.59,2010-01-06 14:20:00,2010-09-01 15:49:00,63,United Kingdom
17754,8,2572,193.38,2009-12-11 15:52:00,2010-11-30 11:31:00,117,United Kingdom
17756,3,400,239.48,2010-11-10 12:54:00,2010-11-29 12:20:00,54,United Kingdom
17757,28,1843,1662.4,2010-01-13 15:56:00,2010-12-06 13:41:00,243,United Kingdom
17758,4,1145,312.07,2010-05-20 13:18:00,2010-10-08 12:08:00,121,United Kingdom
17759,2,268,107.79,2010-05-05 11:40:00,2010-11-11 15:09:00,41,United Kingdom
17760,5,457,138.69,2010-02-28 12:15:00,2010-12-01 15:08:00,44,United Kingdom
17762,1,129,32.61,2010-09-09 17:40:00,2010-09-09 17:40:00,16,United Kingdom
17763,3,29,41.45,2010-02-18 14:32:00,2010-02-24 13:34:00,11,United Kingdom
17764,3,334,265.89,2009-12-03 14:28:00,2010-11-02 17:12:00,66,United Kingdom
17765,1,53,107.27000000000001,2010-09-17 12:45:00,2010-09-17 12:45:00,22,United Kingdom
17766,2,155,63.02,2010-11-23 14:17:00,2010-11-23 14:29:00,21,United Kingdom
17767,1,70,42.2,2010-10-25 16:22:00,2010-10-25 16:22:00,18,United Kingdom
17768,4,1247,189.06,2009-12-02 12:26:00,2010-11-17 13:42:00,69,United Kingdom
17769,7,1314,879.7,2010-01-19 11:33:00,2010-11-21 12:11:00,195,United Kingdom
17771,2,86,56.19,2010-04-29 13:21:00,2010-09-29 16:35:00,14,United Kingdom
17772,1,64,162.2,2010-11-12 11:31:00,2010-11-12 11:31:00,45,United Kingdom
