Customer ID,NumOrders,TotalQuantity,TotalSpend,FirstPurchaseDate,LastPurchaseDate,UniqueProducts,Country,Recency,Duration,AvgSpendPerOrder,AvgQuantityPerOrder,Value
17255,2,362,241.62,2010-09-19 15:53:00,2010-11-14 14:56:00,99,United Kingdom,25,55,120.81,181.0,Medium
17256,3,158,28.19,2010-04-18 13:40:00,2010-08-15 13:19:00,14,United Kingdom,116,118,9.396666666666667,52.666666666666664,Low
17257,2,188,30.7,2010-09-29 12:49:00,2010-09-29 12:51:00,14,United Kingdom,71,0,15.35,94.0,Low
17258,2,188,142.85,2010-02-12 15:51:00,2010-11-08 12:37:00,46,United Kingdom,31,268,71.425,94.0,Medium
17259,5,748,565.36,2010-02-22 13:38:00,2010-12-06 12:55:00,159,United Kingdom,3,286,113.072,149.6,High
17260,1,23,61.150000000000006,2010-10-24 13:21:00,2010-10-24 13:21:00,6,United Kingdom,46,0,61.150000000000006,23.0,Low
17261,1,98,113.34,2010-07-18 11:49:00,2010-07-18 11:49:00,43,United Kingdom,144,0,113.34,98.0,Medium
17262,7,342,50.32,2009-12-15 11:26:00,2010-12-08 13:30:00,5,United Kingdom,1,358,7.188571428571429,48.857142857142854,Low
17264,1,227,132.45,2010-10-11 12:52:00,2010-10-11 12:52:00,70,United Kingdom,59,0,132.45,227.0,Medium
17266,2,91,143.31,2010-03-09 10:42:00,2010-07-28 16:39:00,43,United Kingdom,134,141,71.655,45.5,Medium
17268,7,551,67.85,2009-12-08 11:46:00,2010-09-20 12:34:00,23,United Kingdom,80,286,9.692857142857141,78.71428571428571,High
17269,1,336,331.38,2010-11-19 11:12:00,2010-11-19 11:12:00,110,United Kingdom,20,0,331.38,336.0,Medium
17270,2,421,135.34,2009-12-07 17:18:00,2010-08-27 14:09:00,45,United Kingdom,104,262,67.67,210.5,Medium
17271,1,117,143.56,2009-12-03 13:49:00,2009-12-03 13:49:00,46,United Kingdom,371,0,143.56,117.0,Medium
17273,1,133,20.9,2010-10-11 15:57:00,2010-10-11 15:57:00,12,United Kingdom,59,0,20.9,133.0,Low
17274,1,194,174.7,2010-11-09 12:06:00,2010-11-09 12:06:00,52,United Kingdom,30,0,174.7,194.0,Medium
17275,1,72,85.61,2010-11-21 13:26:00,2010-11-21 13:26:00,23,United Kingdom,18,0,85.61,72.0,Medium
17276,1,188,151.84,2010-11-02 16:20:00,2010-11-02 16:20:00,49,United Kingdom,37,0,151.84,188.0,Medium
17278,1,16,4.6,2010-05-23 13:49:00,2010-05-23 13:49:00,2,United Kingdom,200,0,4.6,16.0,Low
17280,1,74,10.08,2010-09-27 16:46:00,2010-09-27 16:46:00,6,United Kingdom,73,0,10.08,74.0,Low
17281,6,295,16.9,2010-02-04 13:00:00,2010-11-30 18:05:00,2,United Kingdom,9,299,2.8166666666666664,49.166666666666664,Low
17282,2,474,326.03,2010-06-09 12:07:00,2010-09-09 19:23:00,107,United Kingdom,91,92,163.015,237.0,Medium
17283,1,179,35.230000000000004,2010-11-26 11:53:00,2010-11-26 11:53:00,15,United Kingdom,13,0,35.230000000000004,179.0,Medium
17284,1,706,144.3,2010-11-15 17:14:00,2010-11-15 17:14:00,79,United Kingdom,24,0,144.3,706.0,Medium
17285,2,138,220.04,2010-02-14 14:10:00,2010-03-21 13:38:00,40,United Kingdom,263,34,110.02,69.0,Medium
17286,2,253,93.42,2010-11-04 13:43:00,2010-11-04 13:52:00,46,United Kingdom,35,0,46.71,126.5,Medium
17287,16,1542,1294.85,2009-12-03 12:45:00,2010-12-07 12:43:00,233,United Kingdom,2,368,80.928125,96.375,High
17288,4,503,505.22,2010-11-10 14:44:00,2010-11-14 13:42:00,129,United Kingdom,25,3,126.305,125.75,Medium
17289,6,740,395.99,2010-03-08 12:52:00,2010-11-28 13:40:00,130,United Kingdom,11,265,65.99833333333333,123.33333333333333,High
17290,6,599,291.51,2009-12-13 13:28:00,2010-11-23 11:13:00,95,United Kingdom,16,344,48.585,99.83333333333333,High
17292,2,131,71.77,2010-05-09 14:52:00,2010-08-24 17:14:00,14,United Kingdom,107,107,35.885,65.5,Medium
17293,8,1094,294.16,2009-12-03 15:09:00,2010-11-10 16:31:00,84,United Kingdom,29,342,36.77,136.75,High
17294,2,297,45.88,2010-02-08 14:21:00,2010-02-08 16:12:00,17,United Kingdom,304,0,22.94,148.5,Medium
17296,1,216,128.4,2009-12-09 14:01:00,2009-12-09 14:01:00,32,United Kingdom,365,0,128.4,216.0,Medium
17298,3,465,54.35,2010-03-08 08:56:00,2010-11-30 17:55:00,37,United Kingdom,9,267,18.116666666666667,155.0,High
17299,2,256,120.12,2010-08-15 16:00:00,2010-09-26 13:40:00,52,United Kingdom,74,41,60.06,128.0,Medium
17300,2,467,88.92999999999999,2010-08-15 11:02:00,2010-11-14 10:56:00,37,United Kingdom,25,90,44.464999999999996,233.5,Medium
17301,1,80,95.95,2010-03-25 13:16:00,2010-03-25 13:16:00,52,United Kingdom,259,0,95.95,80.0,Medium
17304,1,73,15.84,2010-06-23 16:23:00,2010-06-23 16:23:00,5,United Kingdom,169,0,15.84,73.0,Low
17305,1,1006,27.63,2010-03-01 12:47:00,2010-03-01 12:47:00,9,United Kingdom,283,0,27.63,1006.0,Medium
17306,2,2256,4.78,2010-11-01 11:38:00,2010-11-11 12:44:00,5,United Kingdom,28,10,2.39,1128.0,Low
17307,11,3667,101.14,2010-01-19 16:38:00,2010-11-09 13:40:00,22,United Kingdom,30,293,9.194545454545455,333.3636363636364,High
17308,2,5148,6.21,2010-09-13 09:35:00,2010-11-11 13:19:00,5,United Kingdom,28,59,3.105,2574.0,Low
17309,2,152,87.65,2010-02-04 15:49:00,2010-11-23 13:47:00,22,United Kingdom,16,291,43.825,76.0,Medium
17310,2,402,5.1,2010-06-23 11:38:00,2010-11-17 16:00:00,1,United Kingdom,22,147,2.55,201.0,Low
17311,4,1750,174.49,2010-02-03 12:38:00,2010-11-12 12:38:00,71,United Kingdom,27,282,43.6225,437.5,High
17314,9,1767,357.67,2009-12-03 11:25:00,2010-11-11 13:52:00,92,United Kingdom,28,343,39.74111111111111,196.33333333333334,High
17315,5,1236,937.94,2010-09-27 12:45:00,2010-11-29 15:36:00,196,United Kingdom,10,63,187.58800000000002,247.2,High
17316,1,44,99.1,2010-10-15 14:35:00,2010-10-15 14:35:00,35,United Kingdom,55,0,99.1,44.0,Medium
17318,1,60,66.07,2009-12-14 13:11:00,2009-12-14 13:11:00,17,United Kingdom,360,0,66.07,60.0,Medium
17319,1,14,6.15,2010-02-08 15:47:00,2010-02-08 15:47:00,3,United Kingdom,304,0,6.15,14.0,Low
17320,4,758,455.21,2010-01-21 16:29:00,2010-12-06 15:38:00,59,United Kingdom,3,318,113.8025,189.5,High
17321,4,444,589.95,2010-05-11 12:10:00,2010-11-10 12:56:00,159,United Kingdom,29,183,147.4875,111.0,High
17322,5,631,369.99,2009-12-03 11:46:00,2010-11-28 14:41:00,115,United Kingdom,11,360,73.998,126.2,High
17323,5,666,161.63,2010-01-10 11:58:00,2010-10-28 19:59:00,91,United Kingdom,42,291,32.326,133.2,High
17324,9,693,212.21,2009-12-18 15:29:00,2010-12-08 12:45:00,85,United Kingdom,1,354,23.57888888888889,77.0,High
17325,2,405,111.21,2010-03-08 11:31:00,2010-10-25 09:20:00,33,United Kingdom,45,230,55.605,202.5,Medium
17326,2,140,270.53000000000003,2010-06-28 14:05:00,2010-10-27 15:38:00,82,United Kingdom,43,121,135.26500000000001,70.0,Medium
17327,2,59,18.66,2010-05-26 11:20:00,2010-10-26 09:54:00,3,United Kingdom,44,152,9.33,29.5,Low
17328,1,86,11.3,2010-02-04 17:11:00,2010-02-04 17:11:00,6,United Kingdom,308,0,11.3,86.0,Low
17329,3,290,169.87,2009-12-03 16:09:00,2009-12-08 16:57:00,63,United Kingdom,366,5,56.623333333333335,96.66666666666667,Medium
17330,2,2,59.900000000000006,2010-03-02 09:20:00,2010-06-13 12:34:00,2,United Kingdom,179,103,29.950000000000003,1.0,Low
17332,5,769,244.05,2010-02-21 14:41:00,2010-06-29 16:10:00,81,United Kingdom,163,128,48.81,153.8,Medium
17334,1,251,62.57,2010-10-29 12:16:00,2010-10-29 12:16:00,20,United Kingdom,41,0,62.57,251.0,Medium
17335,2,216,122.23,2010-01-24 11:15:00,2010-11-21 10:17:00,34,United Kingdom,18,300,61.115,108.0,Medium
17336,1,48,1.69,2010-08-24 15:37:00,2010-08-24 15:37:00,1,United Kingdom,107,0,1.69,48.0,Low
17338,9,2751,1657.31,2010-03-10 16:09:00,2010-11-29 16:13:00,351,United Kingdom,10,264,184.14555555555555,305.6666666666667,High
17339,2,36,17.95,2010-07-18 13:08:00,2010-12-09 14:44:00,5,United Kingdom,0,144,8.975,18.0,Low
17340,8,5243,1053.55,2010-02-14 14:54:00,2010-12-08 15:56:00,213,United Kingdom,1,297,131.69375,655.375,High
17341,3,680,511.69,2010-06-17 18:17:00,2010-12-08 12:46:00,180,United Kingdom,1,173,170.56333333333333,226.66666666666666,High
17342,4,521,237.11,2010-02-08 09:16:00,2010-11-25 11:07:00,31,United Kingdom,14,290,59.2775,130.25,High
17343,5,398,244.62,2009-12-03 18:30:00,2010-11-28 10:33:00,49,United Kingdom,11,359,48.924,79.6,High
17344,1,147,96.27,2009-12-11 12:31:00,2009-12-11 12:31:00,36,United Kingdom,363,0,96.27,147.0,Medium
17345,6,1667,231.83,2009-12-01 16:17:00,2010-11-29 11:54:00,110,United Kingdom,10,362,38.638333333333335,277.8333333333333,High
17346,12,1994,1095.1,2010-04-18 12:18:00,2010-12-01 14:34:00,292,United Kingdom,8,227,91.25833333333333,166.16666666666666,High
17348,4,1357,437.69,2010-03-10 12:13:00,2010-09-28 10:49:00,184,United Kingdom,72,201,109.4225,339.25,High
17349,4,728,190.25,2010-03-18 14:26:00,2010-11-24 15:09:00,66,United Kingdom,15,251,47.5625,182.0,High
17350,3,420,231.33,2010-02-01 15:38:00,2010-11-10 16:15:00,64,United Kingdom,29,282,77.11,140.0,High
17351,9,267,223.8,2009-12-10 18:43:00,2010-10-08 15:40:00,28,United Kingdom,62,301,24.866666666666667,29.666666666666668,High
17352,1,15,17.25,2010-01-12 16:13:00,2010-01-12 16:13:00,5,United Kingdom,331,0,17.25,15.0,Low
17353,2,968,10.0,2010-03-25 12:52:00,2010-08-05 08:54:00,6,United Kingdom,126,132,5.0,484.0,Low
17354,3,1529,187.44,2010-10-07 13:22:00,2010-10-07 13:42:00,73,United Kingdom,63,0,62.48,509.6666666666667,Medium
17355,1,257,77.18,2010-11-18 13:18:00,2010-11-18 13:18:00,28,United Kingdom,21,0,77.18,257.0,Medium
17356,4,759,101.24,2010-01-20 12:14:00,2010-06-03 10:25:00,62,United Kingdom,189,133,25.31,189.75,Medium
17358,3,240,292.25,2010-02-24 16:42:00,2010-11-28 13:21:00,84,United Kingdom,11,276,97.41666666666667,80.0,High
17359,1,76,69.9,2010-03-01 14:48:00,2010-03-01 14:48:00,23,United Kingdom,283,0,69.9,76.0,Medium
17360,3,301,324.72,2010-10-01 12:07:00,2010-11-19 12:00:00,90,United Kingdom,20,48,108.24000000000001,100.33333333333333,Medium
17361,2,226,73.53,2010-02-01 14:30:00,2010-02-01 14:33:00,26,United Kingdom,311,0,36.765,113.0,Medium
17362,5,358,324.41,2010-01-06 10:53:00,2010-11-04 12:39:00,84,United Kingdom,35,302,64.882,71.6,High
17363,3,523,81.5,2010-11-02 17:25:00,2010-11-09 17:11:00,34,United Kingdom,30,6,27.166666666666668,174.33333333333334,Medium
17364,16,4811,1350.34,2009-12-07 15:28:00,2010-11-28 15:47:00,307,United Kingdom,11,356,84.39625,300.6875,High
17365,7,3279,632.49,2010-02-01 11:56:00,2010-11-18 10:19:00,236,United Kingdom,21,289,90.35571428571428,468.42857142857144,High
17366,2,510,390.03,2010-09-09 19:46:00,2010-10-03 16:04:00,120,United Kingdom,67,23,195.015,255.0,Medium
17368,6,952,411.11,2009-12-15 17:45:00,2010-11-29 15:48:00,110,United Kingdom,10,348,68.51833333333333,158.66666666666666,High
17369,1,1152,0.85,2010-09-10 09:49:00,2010-09-10 09:49:00,1,United Kingdom,90,0,0.85,1152.0,Low
17371,3,129,140.46,2009-12-08 12:25:00,2010-03-26 14:01:00,54,United Kingdom,258,108,46.82,43.0,Medium
17372,19,1123,1320.55,2009-12-03 18:41:00,2010-11-23 11:12:00,260,United Kingdom,16,354,69.50263157894737,59.10526315789474,High
17373,3,330,50.94,2010-02-28 14:17:00,2010-10-17 13:35:00,31,United Kingdom,53,230,16.98,110.0,Medium
17374,1,70,75.38,2010-11-09 17:14:00,2010-11-09 17:14:00,14,United Kingdom,30,0,75.38,70.0,Medium
17375,1,113,62.19,2010-10-04 09:14:00,2010-10-04 09:14:00,17,United Kingdom,66,0,62.19,113.0,Medium
17376,2,158,86.38,2010-07-05 11:11:00,2010-10-31 10:42:00,27,United Kingdom,39,117,43.19,79.0,Medium
17377,60,5501,4010.82,2009-12-02 12:39:00,2010-12-09 10:42:00,414,United Kingdom,0,371,66.84700000000001,91.68333333333334,High
17378,1,1,10.95,2010-11-30 18:46:00,2010-11-30 18:46:00,1,United Kingdom,9,0,10.95,1.0,Low
17380,3,252,26.25,2010-06-23 11:24:00,2010-10-01 16:42:00,5,United Kingdom,69,100,8.75,84.0,Low
17381,12,20118,109.21,2010-06-09 12:55:00,2010-12-06 09:45:00,30,United Kingdom,3,179,9.100833333333332,1676.5,High
17382,7,432,35.01,2010-05-19 11:33:00,2010-09-30 10:53:00,14,United Kingdom,70,133,5.001428571428571,61.714285714285715,Low
17383,1,12,11.2,2010-09-12 14:54:00,2010-09-12 14:54:00,2,United Kingdom,88,0,11.2,12.0,Low
17384,1,33,16.35,2010-08-29 16:01:00,2010-08-29 16:01:00,5,United Kingdom,102,0,16.35,33.0,Low
17386,1,53,23.05,2010-11-19 13:40:00,2010-11-19 13:40:00,10,United Kingdom,20,0,23.05,53.0,Low
17388,7,1499,78.9,2009-12-10 11:45:00,2010-10-15 10:39:00,29,United Kingdom,55,308,11.271428571428572,214.14285714285714,High
17389,27,10270,781.71,2009-12-04 12:06:00,2010-11-30 12:21:00,40,United Kingdom,9,361,28.952222222222222,380.3703703703704,High
17390,1,49,32.25,2010-10-15 11:29:00,2010-10-15 11:29:00,12,United Kingdom,55,0,32.25,49.0,Low
17392,1,173,49.17,2010-09-15 16:17:00,2010-09-15 16:17:00,14,United Kingdom,85,0,49.17,173.0,Medium
17393,2,238,138.5,2010-08-08 15:53:00,2010-10-25 11:10:00,45,United Kingdom,45,77,69.25,119.0,Medium
17395,1,66,6.25,2010-07-19 15:34:00,2010-07-19 15:34:00,3,United Kingdom,143,0,6.25,66.0,Low
17396,7,414,90.89,2010-09-24 13:04:00,2010-12-03 09:45:00,11,United Kingdom,6,69,12.984285714285715,59.142857142857146,Low
17397,1,443,130.28,2010-10-19 13:20:00,2010-10-19 13:20:00,44,United Kingdom,51,0,130.28,443.0,Medium
17400,3,1102,974.7,2009-12-17 15:41:00,2010-05-07 17:49:00,209,United Kingdom,216,141,324.90000000000003,367.3333333333333,High
17401,1,34,53.15,2010-06-16 16:54:00,2010-06-16 16:54:00,11,United Kingdom,176,0,53.15,34.0,Low
17402,12,870,482.97,2009-12-16 17:40:00,2010-12-05 15:06:00,99,United Kingdom,4,353,40.2475,72.5,High
17403,1,77,70.29,2010-09-15 12:29:00,2010-09-15 12:29:00,13,United Kingdom,85,0,70.29,77.0,Medium
17404,8,17930,161.73,2010-01-07 11:31:00,2010-10-26 15:48:00,52,Sweden,44,292,20.21625,2241.25,High
17406,11,1337,408.84,2009-12-06 13:45:00,2010-12-08 10:35:00,88,United Kingdom,1,366,37.167272727272724,121.54545454545455,High
17407,1,426,52.9,2010-10-24 11:57:00,2010-10-24 11:57:00,23,United Kingdom,46,0,52.9,426.0,Medium
17408,2,160,25.38,2010-07-13 14:02:00,2010-07-27 13:17:00,6,United Kingdom,135,13,12.69,80.0,Low
17409,8,3984,268.05,2009-12-11 12:17:00,2010-10-14 10:10:00,40,United Kingdom,56,306,33.50625,498.0,High
17411,2,302,93.92,2009-12-03 12:02:00,2010-11-18 11:55:00,32,United Kingdom,21,349,46.96,151.0,Medium
17412,10,1866,966.62,2009-12-02 13:51:00,2010-12-02 16:29:00,132,United Kingdom,7,365,96.662,186.6,High
17413,2,302,37.42,2010-05-19 11:11:00,2010-10-31 12:33:00,10,United Kingdom,39,165,18.71,151.0,Low
17414,4,4156,7.37,2009-12-03 16:49:00,2010-10-12 16:53:00,6,United Kingdom,58,313,1.8425,1039.0,Low
17416,15,4467,1137.57,2009-12-14 16:29:00,2010-11-11 12:47:00,224,United Kingdom,28,331,75.838,297.8,High
17417,1,76,43.64,2010-06-09 10:00:00,2010-06-09 10:00:00,16,United Kingdom,183,0,43.64,76.0,Low
17418,1,232,15.26,2010-11-17 13:42:00,2010-11-17 13:42:00,12,United Kingdom,22,0,15.26,232.0,Low
17419,8,1211,353.55,2010-01-25 13:19:00,2010-12-07 15:04:00,81,United Kingdom,2,316,44.19375,151.375,High
17420,4,234,90.0,2010-11-03 13:09:00,2010-12-01 09:56:00,24,United Kingdom,8,27,22.5,58.5,Medium
17421,3,807,105.51,2009-12-04 15:43:00,2010-11-18 16:57:00,46,United Kingdom,21,349,35.17,269.0,High
17422,5,1285,191.36,2010-06-23 10:19:00,2010-11-23 10:24:00,75,United Kingdom,16,153,38.272000000000006,257.0,High
17423,1,331,25.55,2010-11-11 12:26:00,2010-11-11 12:26:00,17,United Kingdom,28,0,25.55,331.0,Medium
17426,7,2093,453.36,2010-02-17 13:39:00,2010-09-13 12:35:00,118,United Kingdom,87,207,64.76571428571428,299.0,High
17428,18,8030,1299.43,2009-12-01 17:28:00,2010-12-06 09:37:00,266,United Kingdom,3,369,72.19055555555556,446.1111111111111,High
17429,2,662,130.59,2010-10-06 12:30:00,2010-11-08 13:28:00,53,United Kingdom,31,33,65.295,331.0,Medium
17430,3,325,72.21000000000001,2010-08-17 11:52:00,2010-12-09 13:05:00,24,United Kingdom,0,114,24.070000000000004,108.33333333333333,Medium
17432,7,809,569.18,2009-12-03 19:13:00,2010-11-19 17:01:00,174,United Kingdom,20,350,81.31142857142856,115.57142857142857,High
17433,1,120,109.5,2010-11-19 13:37:00,2010-11-19 13:37:00,39,United Kingdom,20,0,109.5,120.0,Medium
17435,1,195,65.2,2010-10-24 13:55:00,2010-10-24 13:55:00,15,United Kingdom,46,0,65.2,195.0,Medium
17436,3,88,29.61,2009-12-07 12:31:00,2010-10-27 13:43:00,4,United Kingdom,43,324,9.87,29.333333333333332,Low
17437,1,284,186.66,2010-06-28 11:11:00,2010-06-28 11:11:00,52,United Kingdom,164,0,186.66,284.0,Medium
17438,4,450,260.76,2010-03-08 16:53:00,2010-09-21 14:12:00,39,United Kingdom,79,196,65.19,112.5,Medium
17439,1,370,17.71,2010-02-22 12:48:00,2010-02-22 12:48:00,8,United Kingdom,290,0,17.71,370.0,Low
17440,1,36,3.81,2010-06-08 14:40:00,2010-06-08 14:40:00,1,United Kingdom,184,0,3.81,36.0,Low
17441,1,245,43.07,2009-12-07 13:32:00,2009-12-07 13:32:00,21,United Kingdom,367,0,43.07,245.0,Medium
17442,9,1638,391.35,2010-02-15 15:54:00,2010-11-23 14:46:00,113,United Kingdom,16,280,43.483333333333334,182.0,High
17448,41,11543,2296.79,2010-03-04 17:29:00,2010-06-28 13:58:00,568,United Kingdom,164,115,56.01926829268292,281.5365853658537,High
17449,6,1413,839.3,2009-12-09 14:16:00,2010-11-17 13:50:00,182,United Kingdom,22,342,139.88333333333333,235.5,High
17450,7,15375,271.85,2010-09-27 16:59:00,2010-12-07 09:43:00,81,United Kingdom,2,70,38.83571428571429,2196.4285714285716,High
17454,6,484,214.68,2010-01-15 15:40:00,2010-09-03 10:43:00,51,United Kingdom,97,230,35.78,80.66666666666667,High
17456,2,508,200.23,2010-09-09 15:28:00,2010-12-09 15:23:00,59,United Kingdom,0,90,100.115,254.0,High
17457,9,1869,119.95,2009-12-07 14:52:00,2010-11-25 13:05:00,20,United Kingdom,14,352,13.327777777777778,207.66666666666666,High
17458,1,112,82.24,2010-11-23 11:43:00,2010-11-23 11:43:00,32,United Kingdom,16,0,82.24,112.0,Medium
17460,12,744,389.07,2010-01-22 13:25:00,2010-12-02 15:14:00,83,United Kingdom,7,314,32.4225,62.0,High
17463,2,395,293.01,2010-04-29 17:57:00,2010-05-28 10:04:00,98,United Kingdom,195,28,146.505,197.5,Medium
17464,2,432,80.17,2010-03-30 13:15:00,2010-07-05 13:24:00,28,United Kingdom,157,97,40.085,216.0,Medium
17465,7,1477,443.05,2009-12-03 13:25:00,2010-10-10 11:56:00,103,United Kingdom,60,310,63.292857142857144,211.0,High
17467,1,20,26.5,2010-11-09 12:58:00,2010-11-09 12:58:00,4,United Kingdom,30,0,26.5,20.0,Low
17468,1,68,2.55,2010-11-29 17:25:00,2010-11-29 17:25:00,3,United Kingdom,10,0,2.55,68.0,Low
17469,12,1517,638.89,2009-12-16 15:06:00,2010-11-04 17:38:00,126,United Kingdom,35,323,53.240833333333335,126.41666666666667,High
17470,7,1168,172.48,2010-07-19 16:16:00,2010-12-07 09:57:00,62,United Kingdom,2,140,24.639999999999997,166.85714285714286,High
17471,1,153,53.3,2010-08-22 11:53:00,2010-08-22 11:53:00,19,United Kingdom,109,0,53.3,153.0,Medium
17472,1,96,151.42,2010-03-21 13:27:00,2010-03-21 13:27:00,48,United Kingdom,263,0,151.42,96.0,Medium
17473,2,270,108.6,2010-09-09 19:03:00,2010-10-27 11:45:00,33,United Kingdom,43,47,54.3,135.0,Medium
17474,1,200,36.05,2010-04-19 10:43:00,2010-04-19 10:43:00,6,United Kingdom,234,0,36.05,200.0,Low
17476,2,224,182.69,2009-12-02 12:09:00,2010-11-09 10:21:00,29,United Kingdom,30,341,91.345,112.0,Medium
17477,2,225,264.58,2010-03-02 11:53:00,2010-04-06 10:06:00,44,United Kingdom,247,34,132.29,112.5,Medium
17478,2,516,138.03,2010-03-16 14:19:00,2010-10-27 15:01:00,40,United Kingdom,43,225,69.015,258.0,Medium
17479,1,266,35.94,2010-03-17 09:26:00,2010-03-17 09:26:00,18,United Kingdom,267,0,35.94,266.0,Medium
17480,1,255,52.86,2010-09-21 12:31:00,2010-09-21 12:31:00,24,United Kingdom,79,0,52.86,255.0,Medium
17482,2,241,234.39,2010-05-10 14:10:00,2010-08-09 15:33:00,50,United Kingdom,122,91,117.195,120.5,Medium
17483,1,74,25.79,2010-10-21 12:43:00,2010-10-21 12:43:00,7,United Kingdom,49,0,25.79,74.0,Low
17484,2,339,32.81,2010-03-25 16:17:00,2010-05-12 15:41:00,14,United Kingdom,211,47,16.405,169.5,Low
17487,1,37,48.5,2009-12-11 15:06:00,2009-12-11 15:06:00,8,United Kingdom,363,0,48.5,37.0,Low
17488,1,136,55.7,2010-03-08 14:07:00,2010-03-08 14:07:00,18,United Kingdom,276,0,55.7,136.0,Medium
17490,2,397,113.65,2010-05-19 12:40:00,2010-11-16 18:47:00,37,United Kingdom,23,181,56.825,198.5,Medium
17491,8,1617,161.97,2010-04-28 11:57:00,2010-12-07 12:18:00,52,United Kingdom,2,223,20.24625,202.125,High
17492,2,295,106.3,2010-07-09 13:27:00,2010-08-18 15:10:00,23,United Kingdom,113,40,53.15,147.5,Medium
17493,1,62,23.19,2010-11-19 16:57:00,2010-11-19 16:57:00,8,United Kingdom,20,0,23.19,62.0,Low
17494,1,26,12.85,2010-07-26 10:06:00,2010-07-26 10:06:00,3,United Kingdom,136,0,12.85,26.0,Low
17495,1,138,84.59,2010-11-14 11:50:00,2010-11-14 11:50:00,21,United Kingdom,25,0,84.59,138.0,Medium
17496,3,596,259.33,2010-01-14 13:36:00,2010-05-25 10:25:00,49,United Kingdom,198,130,86.44333333333333,198.66666666666666,Medium
17497,2,59,50.35,2010-04-08 08:01:00,2010-11-14 14:17:00,7,United Kingdom,25,220,25.175,29.5,Low
17499,1,375,131.82,2010-05-27 09:59:00,2010-05-27 09:59:00,31,United Kingdom,196,0,131.82,375.0,Medium
17504,9,3853,572.96,2010-02-08 09:22:00,2010-11-24 09:49:00,160,United Kingdom,15,289,63.662222222222226,428.1111111111111,High
17505,3,686,177.22,2010-04-13 16:33:00,2010-06-07 12:10:00,47,United Kingdom,185,54,59.07333333333333,228.66666666666666,Medium
17508,7,2602,642.22,2009-12-07 11:46:00,2010-11-23 12:22:00,180,Greece,16,351,91.74571428571429,371.7142857142857,High
17510,1,208,23.44,2010-10-15 10:20:00,2010-10-15 10:20:00,15,United Kingdom,55,0,23.44,208.0,Low
17511,31,55107,2372.13,2009-12-02 10:52:00,2010-12-07 09:51:00,423,United Kingdom,2,369,76.52032258064517,1777.6451612903227,High
17512,8,2681,171.74,2009-12-10 19:35:00,2010-09-13 10:46:00,64,United Kingdom,87,276,21.4675,335.125,High
17513,2,186,41.95,2010-08-17 15:08:00,2010-10-27 11:13:00,12,United Kingdom,43,70,20.975,93.0,Low
17514,1,160,112.88,2010-02-08 14:00:00,2010-02-08 14:00:00,41,United Kingdom,304,0,112.88,160.0,Medium
17515,5,285,573.52,2010-06-07 13:29:00,2010-11-10 13:47:00,76,United Kingdom,29,156,114.704,57.0,High
17516,1,111,138.97,2010-11-26 12:50:00,2010-11-26 12:50:00,55,United Kingdom,13,0,138.97,111.0,Medium
17518,2,267,184.05,2010-03-28 13:31:00,2010-10-10 12:40:00,71,United Kingdom,60,195,92.025,133.5,Medium
17519,10,2178,533.89,2009-12-01 09:57:00,2010-12-06 15:18:00,112,United Kingdom,3,370,53.388999999999996,217.8,High
17521,2,287,124.55,2010-10-01 11:49:00,2010-11-10 16:25:00,29,United Kingdom,29,40,62.275,143.5,Medium
17524,2,272,81.51,2010-09-27 16:20:00,2010-09-27 16:29:00,34,United Kingdom,73,0,40.755,136.0,Medium
17525,2,256,77.35000000000001,2010-10-07 09:12:00,2010-11-07 11:54:00,13,United Kingdom,32,31,38.675000000000004,128.0,Medium
17526,9,1172,480.6,2009-12-17 16:18:00,2010-12-09 12:20:00,60,United Kingdom,0,356,53.400000000000006,130.22222222222223,High
17529,2,790,305.46,2010-01-11 12:29:00,2010-04-08 17:51:00,78,United Kingdom,245,87,152.73,395.0,Medium
17530,3,439,414.72,2009-12-06 16:17:00,2010-12-09 20:01:00,130,United Kingdom,0,368,138.24,146.33333333333334,High
17531,2,336,189.9,2010-03-31 12:57:00,2010-06-30 12:17:00,43,United Kingdom,162,90,94.95,168.0,Medium
17532,1,30,10.47,2010-11-19 08:13:00,2010-11-19 08:13:00,4,United Kingdom,20,0,10.47,30.0,Low
17533,1,24,1.45,2010-10-01 09:14:00,2010-10-01 09:14:00,1,United Kingdom,69,0,1.45,24.0,Low
17534,4,757,230.88,2010-02-25 16:55:00,2010-09-14 13:32:00,69,United Kingdom,86,200,57.72,189.25,High
17536,2,195,34.29,2010-01-26 12:00:00,2010-10-15 12:09:00,13,United Kingdom,55,262,17.145,97.5,Low
17539,3,746,415.84,2009-12-13 12:36:00,2010-03-21 15:23:00,131,United Kingdom,263,98,138.61333333333332,248.66666666666666,Medium
17540,4,394,110.05,2010-04-19 09:47:00,2010-11-21 11:37:00,28,United Kingdom,18,216,27.5125,98.5,Medium
17541,1,46,109.37,2010-07-18 11:36:00,2010-07-18 11:36:00,31,United Kingdom,144,0,109.37,46.0,Medium
17542,2,190,83.54,2010-03-08 12:08:00,2010-03-08 12:17:00,34,United Kingdom,276,0,41.77,95.0,Medium
17543,1,62,45.2,2010-06-08 12:41:00,2010-06-08 12:41:00,13,United Kingdom,184,0,45.2,62.0,Low
